sexe;preusuel;annais;nombre
1;JEAN-HENRI;1947;17
1;JEAN-HENRI;1948;18
1;JEAN-HENRI;1949;12
1;JEAN-HENRI;1950;20
1;JEAN-HENRI;1951;23
1;JEAN-HENRI;1952;13
1;JEAN-HENRI;1953;9
1;JEAN-HENRI;1954;8
1;JEAN-HENRI;1955;8
1;JEAN-HENRI;1956;9
1;JEAN-HENRI;1957;13
1;JEAN-HENRI;1958;9
1;JEAN-HENRI;1959;13
1;JEAN-HENRI;1960;16
1;JEAN-HENRI;1961;11
1;JEAN-HENRI;1962;14
1;JEAN-HENRI;1963;6
1;JEAN-HENRI;1964;6
1;JEAN-HENRI;1965;9
1;JEAN-HENRI;1966;18
1;JEAN-HENRI;1967;7
1;JEAN-HENRI;1968;9
1;JEAN-HENRI;1969;13
1;JEAN-HENRI;1970;8
1;JEAN-HENRI;1971;4
1;JEAN-HENRI;1972;5
1;JEAN-HENRI;1974;3
1;JEAN-HENRI;1975;5
1;JEAN-HENRI;1977;3
1;JEAN-HENRI;1978;4
1;JEAN-HENRI;1979;4
1;JEAN-HENRI;1980;4
1;JEAN-HENRI;1981;7
1;JEAN-HENRI;1982;5
1;JEAN-HENRI;1983;4
1;JEAN-HENRI;1984;3
1;JEAN-HENRI;1985;5
1;JEAN-HENRI;1986;5
1;JEAN-HENRI;1987;3
1;JEAN-HENRI;1988;4
1;JEAN-HENRI;1990;5
1;JEAN-HENRI;1991;3
1;JEAN-HENRI;2004;3
1;JEAN-LIN;1951;4
1;JEAN-LIN;1952;3
1;JEAN-LIN;1957;5
1;JEAN-LIN;1958;4
1;JEAN-LIN;1959;3
1;JEAN-LIN;1963;5
1;JEAN-LIN;1964;3
1;JEAN-LIN;1965;7
1;JEAN-LIN;1966;5
1;JEAN-LIN;1967;3
1;JEAN-LIN;1968;3
1;JEAN-LIN;1969;4
1;JEAN-LIN;1972;5
1;JEAN-LIN;1973;5
1;JEAN-LIN;1979;4
1;JEAN-LIN;1989;3
1;JEAN-MARIUS;1904;5
1;JEAN-MARIUS;1905;3
1;JEAN-MARIUS;1906;3
1;JEAN-MARIUS;1908;3
1;JEAN-MARIUS;1909;3
1;JEAN-MARIUS;1912;4
1;JEAN-MARIUS;1913;3
1;JEAN-MARIUS;1923;3
1;JEAN-MARIUS;1926;3
1;JEAN-MARIUS;1946;3
1;JEAN-MARIUS;1947;7
1;JEAN-MARIUS;1958;4
1;JEAN-MARIUS;1961;3
1;JEAN-MARIUS;1963;5
1;JEAN-MARIUS;1967;3
1;JEAN-NICOLAS;1949;3
1;JEAN-NICOLAS;1950;4
1;JEAN-NICOLAS;1952;6
1;JEAN-NICOLAS;1953;5
1;JEAN-NICOLAS;1954;8
1;JEAN-NICOLAS;1955;11
1;JEAN-NICOLAS;1956;5
1;JEAN-NICOLAS;1957;7
1;JEAN-NICOLAS;1958;9
1;JEAN-NICOLAS;1959;5
1;JEAN-NICOLAS;1960;15
1;JEAN-NICOLAS;1961;10
1;JEAN-NICOLAS;1962;10
1;JEAN-NICOLAS;1963;9
1;JEAN-NICOLAS;1964;15
1;JEAN-NICOLAS;1965;10
1;JEAN-NICOLAS;1966;18
1;JEAN-NICOLAS;1967;8
1;JEAN-NICOLAS;1968;12
1;JEAN-NICOLAS;1969;21
1;JEAN-NICOLAS;1970;24
1;JEAN-NICOLAS;1971;33
1;JEAN-NICOLAS;1972;27
1;JEAN-NICOLAS;1973;30
1;JEAN-NICOLAS;1974;30
1;JEAN-NICOLAS;1975;27
1;JEAN-NICOLAS;1976;25
1;JEAN-NICOLAS;1977;37
1;JEAN-NICOLAS;1978;31
1;JEAN-NICOLAS;1979;36
1;JEAN-NICOLAS;1980;36
1;JEAN-NICOLAS;1981;35
1;JEAN-NICOLAS;1982;38
1;JEAN-NICOLAS;1983;37
1;JEAN-NICOLAS;1984;28
1;JEAN-NICOLAS;1985;30
1;JEAN-NICOLAS;1986;25
1;JEAN-NICOLAS;1987;23
1;JEAN-NICOLAS;1988;34
1;JEAN-NICOLAS;1989;24
1;JEAN-NICOLAS;1990;19
1;JEAN-NICOLAS;1991;24
1;JEAN-NICOLAS;1992;16
1;JEAN-NICOLAS;1993;21
1;JEAN-NICOLAS;1994;17
1;JEAN-NICOLAS;1995;26
1;JEAN-NICOLAS;1996;18
1;JEAN-NICOLAS;1997;14
1;JEAN-NICOLAS;1998;10
1;JEAN-NICOLAS;1999;14
1;JEAN-NICOLAS;2000;9
1;JEAN-NICOLAS;2001;5
1;JEAN-NICOLAS;2002;10
1;JEAN-NICOLAS;2003;4
1;JEAN-NICOLAS;2004;5
1;JEAN-NICOLAS;2007;6
1;JEAN-NICOLAS;2015;3
1;JEAN-RENAUD;1947;3
1;JEAN-RENAUD;1950;3
1;JEAN-RENAUD;1951;4
1;JEAN-RENAUD;1954;5
1;JEAN-RENAUD;1956;3
1;JEAN-RENAUD;1961;5
1;JEAN-RENAUD;1962;5
1;JEAN-RENAUD;1963;9
1;JEAN-RENAUD;1964;7
1;JEAN-RENAUD;1965;8
1;JEAN-RENAUD;1966;6
1;JEAN-RENAUD;1967;3
1;JEAN-RENAUD;1968;4
1;JEAN-RENAUD;1969;5
1;JEAN-RENAUD;1970;9
1;JEAN-RENAUD;1971;16
1;JEAN-RENAUD;1972;9
1;JEAN-RENAUD;1973;10
1;JEAN-RENAUD;1974;6
1;JEAN-RENAUD;1975;7
1;JEAN-RENAUD;1976;5
1;JEAN-RENAUD;1977;6
1;JEAN-RENAUD;1978;8
1;JEAN-RENAUD;1979;5
1;JEAN-RENAUD;1980;3
1;JEAN-RENAUD;1981;3
1;JEAN-RENAUD;1982;3
1;JEAN-RENAUD;1983;4
1;JEAN-RENAUD;1984;6
1;JEAN-RENAUD;1985;3
1;JEAN-RENAUD;1986;6
1;JEAN-RENAUD;1987;3
1;JEAN-RENAUD;1988;4
1;JEAN-RENAUD;1990;3
1;JEAN-SYLVESTRE;1958;3
1;JEAN-SYLVESTRE;1966;3
1;JEAN-WILSON;1989;3
1;JEEVAN;2005;3
1;JEEVAN;2009;3
1;JEEVAN;2013;3
1;JEEVAN;2015;3
1;JEEVAN;2016;4
1;JEEVAN;2017;6
1;JEEVAN;2018;10
1;JEMUEL;1992;6
1;JEMUEL;1993;3
1;JEMUEL;1995;4
1;JEMUEL;1996;4
1;JEMUEL;1997;4
1;JEMUEL;1998;5
1;JEMUEL;1999;4
1;JEMUEL;2000;6
1;JEMUEL;2001;4
1;JEMUEL;2002;6
1;JEMUEL;2005;8
1;JEMUEL;2006;4
1;JEMUEL;2007;3
1;JEMUEL;2008;8
1;JEMUEL;2009;5
1;JEMUEL;2011;3
1;JERIEL;2003;4
1;JERIEL;2009;4
1;JESSIME;1997;4
1;JESSIME;1998;3
1;JESSIME;1999;4
1;JESSIME;2002;4
1;JESSIME;2003;7
1;JESSIME;2004;4
1;JESSIME;2005;5
1;JESSIME;2009;3
1;JESSIME;2010;3
1;JESSIME;2011;3
1;JESSIME;2013;5
1;JESSIME;2015;4
1;JIAN;1996;3
1;JIAN;2005;3
1;JIAN;2011;3
1;JIAN;2015;4
1;JIAN;2017;4
1;JIAN;2018;4
1;JILLIAN;1985;6
1;JILLIAN;1986;3
1;JILLIAN;1989;5
1;JILLIAN;1990;7
1;JILLIAN;1991;8
1;JILLIAN;1992;13
1;JILLIAN;1993;10
1;JILLIAN;1994;5
1;JILLIAN;1995;9
1;JILLIAN;1996;11
1;JILLIAN;1997;9
1;JILLIAN;1998;10
1;JILLIAN;1999;9
1;JILLIAN;2000;9
1;JILLIAN;2001;15
1;JILLIAN;2002;8
1;JILLIAN;2003;8
1;JILLIAN;2004;3
1;JILLIAN;2005;6
1;JILLIAN;2006;9
1;JILLIAN;2007;6
1;JILLIAN;2010;4
1;JILLIAN;2011;9
1;JILLIAN;2012;3
1;JILLIAN;2013;6
1;JILLIAN;2014;3
1;JILLIAN;2015;4
1;JOA;2006;3
1;JOA;2007;7
1;JOA;2008;4
1;JOA;2009;4
1;JOA;2010;5
1;JOA;2012;11
1;JOA;2013;8
1;JOA;2014;7
1;JOA;2015;5
1;JOA;2016;5
1;JOA;2017;6
1;JOA;2018;10
1;JOANITO;1990;3
1;JOAO-PEDRO;1975;4
1;JOFFRAY;1972;6
1;JOFFRAY;1973;6
1;JOFFRAY;1975;7
1;JOFFRAY;1976;6
1;JOFFRAY;1978;4
1;JOFFRAY;1979;6
1;JOFFRAY;1980;14
1;JOFFRAY;1981;10
1;JOFFRAY;1982;6
1;JOFFRAY;1983;6
1;JOFFRAY;1984;8
1;JOFFRAY;1985;14
1;JOFFRAY;1986;10
1;JOFFRAY;1987;4
1;JOFFRAY;1988;16
1;JOFFRAY;1989;10
1;JOFFRAY;1990;11
1;JOFFRAY;1991;12
1;JOFFRAY;1992;8
1;JOFFRAY;1993;9
1;JOFFRAY;1994;11
1;JOFFRAY;1996;8
1;JOFFRAY;1997;5
1;JOFFRAY;1998;8
1;JOFFRAY;1999;4
1;JOFFRAY;2004;3
1;JOFFRAY;2007;4
1;JOHANY;1947;3
1;JOHANY;1951;3
1;JOHANY;1972;3
1;JOHANY;1975;3
1;JOHANY;1976;3
1;JOHANY;1977;3
1;JOHANY;1978;4
1;JOHANY;1979;9
1;JOHANY;1980;8
1;JOHANY;1981;5
1;JOHANY;1982;4
1;JOHANY;1983;7
1;JOHANY;1984;3
1;JOHANY;1985;3
1;JOHANY;1986;4
1;JOHANY;1988;3
1;JOHANY;1989;5
1;JOHANY;1991;5
1;JOHANY;1993;3
1;JOHANY;1994;4
1;JOHANY;1995;4
1;JOHANY;1996;5
1;JOHANY;1997;3
1;JOHANY;1999;8
1;JOHANY;2000;4
1;JOHANY;2001;3
1;JOHANY;2002;3
1;JOHANY;2004;3
1;JOHANY;2005;6
1;JOHANY;2006;9
1;JOHANY;2009;7
1;JOHANY;2010;7
1;JOHANY;2012;7
1;JOHANY;2015;5
1;JOHANY;2017;3
1;JOHNSON;1949;3
1;JOHNSON;1964;3
1;JOHNSON;1975;3
1;JOHNSON;1978;4
1;JOHNSON;1979;5
1;JOHNSON;1980;4
1;JOHNSON;1982;6
1;JOHNSON;1983;6
1;JOHNSON;1984;3
1;JOHNSON;1985;7
1;JOHNSON;1986;7
1;JOHNSON;1988;5
1;JOHNSON;1989;3
1;JOHNSON;1990;3
1;JOHNSON;1991;5
1;JOHNSON;1992;4
1;JOHNSON;1993;6
1;JOHNSON;1994;5
1;JOHNSON;1996;3
1;JOHNSON;1997;7
1;JOHNSON;1998;5
1;JOHNSON;1999;6
1;JOHNSON;2000;4
1;JOHNSON;2001;6
1;JOHNSON;2002;5
1;JOHNSON;2004;4
1;JOHNSON;2005;7
1;JOHNSON;2006;6
1;JOHNSON;2007;6
1;JOHNSON;2008;3
1;JOHNSON;2009;4
1;JOHNSON;2010;3
1;JOHNSON;2011;6
1;JOHNSON;2012;6
1;JOHNSON;2013;5
1;JOHNSON;2014;5
1;JOHNSON;2015;3
1;JOHNSON;2016;6
1;JOHNSON;2017;3
1;JOHNSON;2018;12
1;JONATHANE;1982;8
1;JONATHANE;1983;6
1;JONATHANE;1984;9
1;JONATHANE;1985;4
1;JONATHANE;1986;6
1;JONATHANE;1987;4
1;JONATHANE;1988;9
1;JONATHANE;1989;8
1;JONATHANE;1990;3
1;JONATHANE;1991;5
1;JONATHANE;1992;3
1;JONATHANE;1993;7
1;JONATHANE;1994;8
1;JONATHANE;1995;4
1;JONATHANE;1996;14
1;JONATHANE;1997;10
1;JONATHANE;1998;10
1;JONATHANE;1999;9
1;JONATHANE;2000;5
1;JONATHANE;2001;7
1;JONATHANE;2002;7
1;JONATHANE;2003;4
1;JONATHANE;2004;3
1;JONATHANE;2005;4
1;JONATHANE;2007;9
1;JONATHANE;2008;3
1;JONATHANE;2009;4
1;JONATHANE;2015;3
1;JONATHANE;2017;3
1;JORDANNE;1988;3
1;JORDANNE;1992;4
1;JORDANNE;1993;3
1;JORMA;1978;3
1;JOSEPH-ANTOINE;1965;3
1;JOSEPH-ANTOINE;1971;4
1;JOSEPH-ANTOINE;1987;4
1;JOSEPH-ANTOINE;1988;5
1;JOSEPH-ANTOINE;1991;3
1;JOSEPH-ANTOINE;1993;3
1;JOSEPH-ANTOINE;1994;5
1;JOSEPH-ANTOINE;1995;3
1;JOSEPH-ANTOINE;1997;3
1;JOSEPH-ANTOINE;2001;4
1;JOSEPH-ANTOINE;2005;3
1;JOSEPH-ANTOINE;2006;3
1;JOSEPH-ANTOINE;2012;3
1;JOSEPH-ANTOINE;2016;4
1;JOSEPH-ANTOINE;2017;6
1;JOSLYN;1995;3
1;JOSÉ-CARLOS;1966;4
1;JOSÉ-CARLOS;1967;6
1;JOSÉ-CARLOS;1968;4
1;JOSÉ-CARLOS;1969;8
1;JOSÉ-CARLOS;1970;12
1;JOSÉ-CARLOS;1971;23
1;JOSÉ-CARLOS;1972;16
1;JOSÉ-CARLOS;1973;16
1;JOSÉ-CARLOS;1974;15
1;JOSÉ-CARLOS;1975;14
1;JOSÉ-CARLOS;1976;11
1;JOSÉ-CARLOS;1977;8
1;JOSÉ-CARLOS;1978;9
1;JOSÉ-CARLOS;1979;5
1;JOSÉ-CARLOS;1980;3
1;JOSÉ-CARLOS;1981;5
1;JOSÉ-CARLOS;1982;4
1;JOSÉ-CARLOS;1984;3
1;JOULIANN;2006;3
1;JOULIANN;2008;3
1;JOULIANN;2011;3
1;JOULIANN;2013;4
1;JOULIANN;2017;4
1;JOZE;1953;3
1;JUAQUIN;1965;3
1;JUAQUIN;1966;3
1;JUAQUIN;1967;3
1;JUAQUIN;1971;3
1;JULES-ANTOINE;1990;6
1;JULES-ANTOINE;1994;3
1;JULES-ANTOINE;1997;3
1;JULES-ANTOINE;2001;7
1;JULES-ANTOINE;2004;3
1;JULES-ANTOINE;2009;3
1;JULO;1911;4
1;JULO;1913;3
1;JULO;1916;3
1;JULO;1920;3
1;JULO;1921;4
1;JULO;1922;3
1;JULO;1923;4
1;JULO;1925;6
1;JULO;1927;3
1;JULO;1929;3
1;JULO;1936;6
1;JULO;1940;6
1;JULO;1942;7
1;JULO;1943;4
1;JULO;1944;3
1;JULO;1945;3
1;JULO;1946;3
1;JULO;1948;5
1;JULO;1950;3
1;JULO;1952;3
1;JULO;1953;3
1;JULO;1954;5
1;JULO;1955;3
1;JUSTICE;2009;3
1;JUSTICE;2013;3
1;JÉRÉMY;1970;4
1;JÉRÉMY;1971;6
1;JÉRÉMY;1972;19
1;JÉRÉMY;1973;42
1;JÉRÉMY;1974;71
1;JÉRÉMY;1975;67
1;JÉRÉMY;1976;121
1;JÉRÉMY;1977;173
1;JÉRÉMY;1978;245
1;JÉRÉMY;1979;279
1;JÉRÉMY;1980;354
1;JÉRÉMY;1981;432
1;JÉRÉMY;1982;567
1;JÉRÉMY;1983;737
1;JÉRÉMY;1984;778
1;JÉRÉMY;1985;825
1;JÉRÉMY;1986;980
1;JÉRÉMY;1987;1066
1;JÉRÉMY;1988;925
1;JÉRÉMY;1989;688
1;JÉRÉMY;1990;695
1;JÉRÉMY;1991;554
1;JÉRÉMY;1992;480
1;JÉRÉMY;1993;481
1;JÉRÉMY;1994;493
1;JÉRÉMY;1995;563
1;JÉRÉMY;1996;870
1;JÉRÉMY;1997;1014
1;JÉRÉMY;1998;948
1;JÉRÉMY;1999;174
1;JÉRÉMY;2000;8
1;JÉRÉMY;2001;7
1;JÉRÉMY;2002;6
1;JÉRÉMY;2003;3
1;JÉRÉMY;2006;3
1;JÉRÉMY;2007;4
1;JÉRÉMY;2008;8
1;JÉRÉMY;2009;8
1;JÉRÉMY;2010;111
1;JÉRÉMY;2011;239
1;JÉRÉMY;2012;268
1;JÉRÉMY;2013;235
1;JÉRÉMY;2014;194
1;JÉRÉMY;2015;125
1;JÉRÉMY;2016;135
1;JÉRÉMY;2017;117
1;JÉRÉMY;2018;124
1;KADDOUR;1948;3
1;KADDOUR;1950;4
1;KADDOUR;1953;6
1;KADDOUR;1955;3
1;KADDOUR;1958;3
1;KADDOUR;1959;6
1;KADDOUR;1960;5
1;KADDOUR;1962;8
1;KADDOUR;1963;7
1;KADDOUR;1964;6
1;KADDOUR;1965;5
1;KADDOUR;1966;5
1;KADDOUR;1967;15
1;KADDOUR;1968;9
1;KADDOUR;1969;15
1;KADDOUR;1970;22
1;KADDOUR;1971;7
1;KADDOUR;1972;11
1;KADDOUR;1973;6
1;KADDOUR;1974;6
1;KADDOUR;1975;12
1;KADDOUR;1976;14
1;KADDOUR;1977;4
1;KADDOUR;1978;9
1;KADDOUR;1979;8
1;KADDOUR;1980;8
1;KADDOUR;1981;7
1;KADDOUR;1982;10
1;KADDOUR;1983;11
1;KADDOUR;1984;8
1;KADDOUR;1985;5
1;KADDOUR;1986;4
1;KADDOUR;1987;6
1;KADDOUR;1988;3
1;KADDOUR;1989;3
1;KADDOUR;1991;6
1;KADDOUR;1992;7
1;KADDOUR;1993;3
1;KADDOUR;1997;3
1;KADDOUR;1998;3
1;KADDOUR;2000;5
1;KADDOUR;2001;5
1;KADDOUR;2002;3
1;KADDOUR;2004;4
1;KADDOUR;2005;6
1;KADDOUR;2006;4
1;KADDOUR;2007;4
1;KADDOUR;2008;4
1;KADDOUR;2009;4
1;KADDOUR;2013;3
1;KADDOUR;2016;4
1;KADDOUR;2017;3
1;KAHYL;2007;3
1;KAHYL;2009;3
1;KAHYL;2011;5
1;KAHYL;2012;3
1;KAHYL;2013;14
1;KAHYL;2014;15
1;KAHYL;2015;15
1;KAHYL;2016;19
1;KAHYL;2017;21
1;KAHYL;2018;29
1;KALAHAN;2005;3
1;KALVIN;1992;7
1;KALVIN;1993;6
1;KALVIN;1994;6
1;KALVIN;1995;17
1;KALVIN;1996;26
1;KALVIN;1997;36
1;KALVIN;1998;29
1;KALVIN;1999;40
1;KALVIN;2000;52
1;KALVIN;2001;52
1;KALVIN;2002;43
1;KALVIN;2003;43
1;KALVIN;2004;61
1;KALVIN;2005;74
1;KALVIN;2006;79
1;KALVIN;2007;83
1;KALVIN;2008;96
1;KALVIN;2009;117
1;KALVIN;2010;92
1;KALVIN;2011;102
1;KALVIN;2012;99
1;KALVIN;2013;94
1;KALVIN;2014;87
1;KALVIN;2015;70
1;KALVIN;2016;61
1;KALVIN;2017;59
1;KALVIN;2018;59
1;KAMMEL;1970;3
1;KAOUROU;1987;5
1;KAOUROU;1988;4
1;KAOUROU;1990;3
1;KAOUROU;1993;3
1;KAOUROU;1999;3
1;KAOUROU;2001;3
1;KAOUROU;2006;3
1;KAOUROU;2016;4
1;KAOUROU;2017;3
1;KARL;1900;3
1;KARL;1901;3
1;KARL;1902;6
1;KARL;1903;7
1;KARL;1905;5
1;KARL;1906;3
1;KARL;1907;3
1;KARL;1908;5
1;KARL;1909;6
1;KARL;1910;4
1;KARL;1911;6
1;KARL;1912;10
1;KARL;1913;5
1;KARL;1914;5
1;KARL;1918;3
1;KARL;1923;4
1;KARL;1924;6
1;KARL;1925;7
1;KARL;1926;7
1;KARL;1927;4
1;KARL;1928;11
1;KARL;1929;9
1;KARL;1930;6
1;KARL;1931;4
1;KARL;1932;9
1;KARL;1933;17
1;KARL;1934;7
1;KARL;1935;12
1;KARL;1936;10
1;KARL;1937;15
1;KARL;1938;10
1;KARL;1939;7
1;KARL;1940;15
1;KARL;1941;13
1;KARL;1942;20
1;KARL;1943;26
1;KARL;1944;14
1;KARL;1945;15
1;KARL;1946;16
1;KARL;1947;19
1;KARL;1948;17
1;KARL;1949;18
1;KARL;1950;31
1;KARL;1951;31
1;KARL;1952;20
1;KARL;1953;24
1;KARL;1954;23
1;KARL;1955;28
1;KARL;1956;34
1;KARL;1957;31
1;KARL;1958;39
1;KARL;1959;37
1;KARL;1960;47
1;KARL;1961;51
1;KARL;1962;67
1;KARL;1963;66
1;KARL;1964;76
1;KARL;1965;94
1;KARL;1966;109
1;KARL;1967;154
1;KARL;1968;158
1;KARL;1969;244
1;KARL;1970;283
1;KARL;1971;285
1;KARL;1972;330
1;KARL;1973;326
1;KARL;1974;254
1;KARL;1975;235
1;KARL;1976;210
1;KARL;1977;177
1;KARL;1978;149
1;KARL;1979;190
1;KARL;1980;183
1;KARL;1981;145
1;KARL;1982;145
1;KARL;1983;131
1;KARL;1984;152
1;KARL;1985;137
1;KARL;1986;140
1;KARL;1987;167
1;KARL;1988;147
1;KARL;1989;176
1;KARL;1990;160
1;KARL;1991;188
1;KARL;1992;165
1;KARL;1993;148
1;KARL;1994;170
1;KARL;1995;165
1;KARL;1996;158
1;KARL;1997;161
1;KARL;1998;179
1;KARL;1999;159
1;KARL;2000;158
1;KARL;2001;141
1;KARL;2002;140
1;KARL;2003;158
1;KARL;2004;145
1;KARL;2005;197
1;KARL;2006;230
1;KARL;2007;195
1;KARL;2008;164
1;KARL;2009;161
1;KARL;2010;128
1;KARL;2011;126
1;KARL;2012;101
1;KARL;2013;102
1;KARL;2014;123
1;KARL;2015;99
1;KARL;2016;121
1;KARL;2017;133
1;KARL;2018;103
1;KASSIAN;2003;3
1;KASSIAN;2009;4
1;KASSIAN;2013;4
1;KASSIAN;2018;5
1;KAYIM;2006;3
1;KAYIM;2011;3
1;KAYIM;2014;6
1;KAYIM;2015;3
1;KAYIM;2018;7
1;KAYSS;1999;4
1;KAYSS;2001;4
1;KAYSS;2003;3
1;KAYSS;2005;3
1;KAYSS;2006;4
1;KAYSS;2007;9
1;KAYSS;2008;10
1;KAYSS;2009;13
1;KAYSS;2010;19
1;KAYSS;2011;16
1;KAYSS;2012;17
1;KAYSS;2013;23
1;KAYSS;2014;23
1;KAYSS;2015;12
1;KAYSS;2016;17
1;KAYSS;2017;11
1;KAYSS;2018;13
1;KAÏM;2011;3
1;KAÏM;2012;5
1;KAÏM;2013;9
1;KAÏM;2014;5
1;KAÏM;2015;5
1;KAÏM;2016;11
1;KAÏM;2017;18
1;KAÏM;2018;22
1;KEENAN;1995;3
1;KEENAN;1999;7
1;KEENAN;2000;3
1;KEENAN;2001;6
1;KEENAN;2002;4
1;KEENAN;2003;3
1;KEENAN;2004;7
1;KEENAN;2005;12
1;KEENAN;2006;5
1;KEENAN;2007;20
1;KEENAN;2008;8
1;KEENAN;2009;17
1;KEENAN;2010;16
1;KEENAN;2011;27
1;KEENAN;2012;21
1;KEENAN;2013;24
1;KEENAN;2014;20
1;KEENAN;2015;11
1;KEENAN;2016;10
1;KEENAN;2017;13
1;KEENAN;2018;11
1;KELIAN;1989;3
1;KELIAN;1991;4
1;KELIAN;1992;43
1;KELIAN;1993;45
1;KELIAN;1994;29
1;KELIAN;1995;37
1;KELIAN;1996;22
1;KELIAN;1997;40
1;KELIAN;1998;75
1;KELIAN;1999;178
1;KELIAN;2000;131
1;KELIAN;2001;150
1;KELIAN;2002;202
1;KELIAN;2003;201
1;KELIAN;2004;156
1;KELIAN;2005;168
1;KELIAN;2006;177
1;KELIAN;2007;155
1;KELIAN;2008;147
1;KELIAN;2009;145
1;KELIAN;2010;139
1;KELIAN;2011;92
1;KELIAN;2012;52
1;KELIAN;2013;44
1;KELIAN;2014;40
1;KELIAN;2015;38
1;KELIAN;2016;32
1;KELIAN;2017;24
1;KELIAN;2018;22
1;KELVYNN;2002;3
1;KELVYNN;2010;3
1;KELVYNN;2015;3
1;KELVYNN;2017;3
1;KELVYNN;2018;4
1;KENAEL;1991;3
1;KENAEL;1996;6
1;KENAEL;1998;3
1;KENAEL;1999;3
1;KENAEL;2001;3
1;KENAEL;2002;8
1;KENAEL;2003;11
1;KENAEL;2004;8
1;KENAEL;2005;11
1;KENAEL;2006;18
1;KENAEL;2007;22
1;KENAEL;2008;20
1;KENAEL;2009;25
1;KENAEL;2010;14
1;KENAEL;2011;12
1;KENAEL;2012;3
1;KENAEL;2014;4
1;KENAEL;2015;5
1;KENAEL;2016;5
1;KENAEL;2017;4
1;KENGI;1994;3
1;KENGI;1999;3
1;KENGI;2014;3
1;KENTARO;1999;3
1;KERANE;1998;4
1;KERANE;2002;4
1;KERANE;2003;6
1;KERANE;2004;5
1;KERANE;2005;5
1;KERANE;2006;8
1;KERANE;2007;4
1;KERANE;2008;6
1;KERANE;2009;8
1;KERANE;2010;6
1;KERANE;2016;3
1;KERY;2002;4
1;KERY;2005;6
1;KERY;2006;3
1;KERY;2007;4
1;KERY;2008;9
1;KERY;2009;3
1;KERY;2012;3
1;KERY;2013;3
1;KEVY;1987;4
1;KEVY;1988;5
1;KEVY;1989;4
1;KEVY;1990;6
1;KEVY;1991;3
1;KEVY;1993;3
1;KEVY;1994;5
1;KEVY;1997;7
1;KEVY;2003;3
1;KEVY;2007;4
1;KEYRAN;1999;3
1;KEYRAN;2000;3
1;KEYRAN;2002;10
1;KEYRAN;2003;6
1;KEYRAN;2004;7
1;KEYRAN;2005;10
1;KEYRAN;2006;18
1;KEYRAN;2007;15
1;KEYRAN;2008;14
1;KEYRAN;2009;22
1;KEYRAN;2010;19
1;KEYRAN;2011;22
1;KEYRAN;2012;18
1;KEYRAN;2013;21
1;KEYRAN;2014;25
1;KEYRAN;2015;8
1;KEYRAN;2016;31
1;KEYRAN;2017;20
1;KEYRAN;2018;20
1;KEZIO;2011;4
1;KEZIO;2013;4
1;KEZIO;2015;5
1;KHALLIL;1980;5
1;KHALLIL;2009;3
1;KHALLIL;2012;3
1;KHELIAN;1999;6
1;KHELIAN;2001;3
1;KHELIAN;2003;4
1;KHELIAN;2004;9
1;KHELIAN;2005;10
1;KHELIAN;2006;4
1;KHELIAN;2008;4
1;KHELIAN;2010;3
1;KHELIAN;2011;4
1;KHELIAN;2013;4
1;KHLIFA;2006;3
1;KILIAN;1972;4
1;KILIAN;1975;3
1;KILIAN;1976;5
1;KILIAN;1978;3
1;KILIAN;1979;13
1;KILIAN;1980;18
1;KILIAN;1981;11
1;KILIAN;1982;12
1;KILIAN;1983;21
1;KILIAN;1984;19
1;KILIAN;1985;19
1;KILIAN;1986;26
1;KILIAN;1987;28
1;KILIAN;1988;38
1;KILIAN;1989;60
1;KILIAN;1990;79
1;KILIAN;1991;102
1;KILIAN;1992;103
1;KILIAN;1993;133
1;KILIAN;1994;225
1;KILIAN;1995;264
1;KILIAN;1996;270
1;KILIAN;1997;360
1;KILIAN;1998;448
1;KILIAN;1999;601
1;KILIAN;2000;583
1;KILIAN;2001;681
1;KILIAN;2002;658
1;KILIAN;2003;657
1;KILIAN;2004;641
1;KILIAN;2005;761
1;KILIAN;2006;626
1;KILIAN;2007;515
1;KILIAN;2008;468
1;KILIAN;2009;427
1;KILIAN;2010;333
1;KILIAN;2011;299
1;KILIAN;2012;222
1;KILIAN;2013;189
1;KILIAN;2014;183
1;KILIAN;2015;124
1;KILIAN;2016;104
1;KILIAN;2017;100
1;KILIAN;2018;75
1;KIMI;2002;4
1;KIMI;2003;7
1;KIMI;2004;11
1;KIMI;2005;28
1;KIMI;2006;21
1;KIMI;2007;31
1;KIMI;2008;36
1;KIMI;2009;25
1;KIMI;2010;11
1;KIMI;2011;10
1;KIMI;2012;15
1;KIMI;2013;22
1;KIMI;2014;26
1;KIMI;2015;10
1;KIMI;2016;16
1;KIMI;2017;16
1;KIMI;2018;9
1;KIRIAN;1994;3
1;KIRIAN;1995;3
1;KIRIAN;1997;3
1;KIRIAN;1998;3
1;KIRIAN;1999;3
1;KIRIAN;2000;5
1;KIRIAN;2001;4
1;KIRIAN;2002;7
1;KIRIAN;2003;5
1;KIRIAN;2004;7
1;KIRIAN;2005;6
1;KIRIAN;2006;3
1;KIRIAN;2008;4
1;KIRIAN;2009;3
1;KIRIAN;2010;4
1;KIRIAN;2013;3
1;KLEBER;1900;160
1;KLEBER;1901;167
1;KLEBER;1902;161
1;KLEBER;1903;219
1;KLEBER;1904;214
1;KLEBER;1905;289
1;KLEBER;1906;261
